CC	96
ab
ba	130
bæ
ca	163
åa
CD	125
CF	102
ad	112
af	128
be	126
åe
BH	75
BI	113
ag
ah	80
ai	89
cg
åh
BK	105
Cl	78
ak
al	117
bl
åk	78
ål	95
am
an	135
bo	123
bø	72
cm	144
co	98
AP	102
BP	99
CP	92
ar	96
as
br	73
år	178
ås	103
ær	63
CV	87
at	193
au	103
av	209
bu	86
ct
åt	86
by	157
DB	95
EC	84
da	178
då
ea
fa
få	166
EF	103
FD	76
FF	108
de	195
ed	112
fe	92
dg
di
ei	150
éi	58
DK	88
dj
dl	83
el
fl
DM	87
EM	136
FM	104
FN	128
FO	82
do	143
dø	123
en	206
fø	91
én	150
EP	120
er	207
es
fr
EU	129
du	147
ev	93
et	195
fu	82
ét	85
dy
ex	103
fy	61
GB	97
HB	84
ga	155
gå	152
ha	171
hå
hæ
HD	104
HF	100
he	115
id	89
gi	153
hg	41
hi	94
HL	80
IK	109
IL	132
hk	124
GM	103
HM	93
ho	91
hø
in
IP	102
IQ	88
gr	103
hr	84
ir
is	134
GT	112
HV	90
IT	126
hu
Hz	91
hy
ja	121
kb
kå
la	154
lb	78
lå	152
LD	65
jf	115
le	119
LG
kg	137
li	92
LO	115
jo	125
km	161
kø	97
lm
ln
lø	49
KS	95
LP	111
LR	75
jr	123
kp
kr	130
KV	105
kt
ku	102
lu
kW	113
lx
ly	109
MC	96
NB	91
mb
må	159
nå	164
næ
MF	117
NF	72
nd	72
ne
od
ød
mg	105
mi
ng
ni	140
og	215
oi
òg	104
ML	110
OK	96
OL	153
ØK	73
øl	122
Mo	80
NM	127
mm	146
mn	73
mø
no	131
om	186
øm	68
MS	132
NS	106
OS	118
mr	83
nr	140
or	120
ør	61
øs	49
NT	105
NV	88
mt	65
mv	95
nu	108
øv	41
MW	123
my
ny	159
oy	49
øy	136
PC	116
pa	92
på	203
ra	88
rå	108
sa	144
så	172
RF	83
SF	107
pd
re	110
se	155
SG	90
pH	110
pi	81
ri	102
si	150
PK	81
PM	93
SM	101
pø	49
ro	121
sø
PP	87
PS	98
QQ
RP	81
pr	138
sp	95
sr	102
RV	103
SV	119
ru	99
su	87
ry	111
sy	92
UB	83
ta	156
tå	88
va
vå
UD	103
te	114
ve	107
VG	117
ti	146
vi	155
UK	112
UL	78
tl	84
